session_id,directed_search_usage,sales,prior_sessions,high_intent,returning_customer,mobile_session,prior_customer_value,true_effect,true_propensity
S01852,1,53.7875,6,1,0,1,171.6838,8.0,0.654777
S01853,0,39.5003,4,0,1,0,127.9555,8.0,0.407993
S01854,0,37.8762,3,1,0,0,98.4561,8.0,0.389536
S01855,0,35.0243,2,1,0,1,88.9123,8.0,0.257974
S01856,1,36.7711,2,0,0,1,122.6214,8.0,0.141332
S01857,0,57.2897,9,1,0,0,139.026,8.0,0.8312
S01858,0,35.8139,4,0,1,1,110.8072,8.0,0.326258
S01859,0,31.6333,1,0,1,0,120.9057,8.0,0.211724
S01860,1,56.0069,5,0,1,0,163.5196,8.0,0.535221
S01861,0,39.1001,3,0,1,1,140.5246,8.0,0.300094
S01862,0,28.6947,1,0,1,1,134.2824,8.0,0.184778
S01863,1,43.4629,4,0,0,0,155.0038,8.0,0.318651
S01864,0,33.4061,1,1,0,1,86.2072,8.0,0.202175
S01865,0,29.2749,1,1,0,1,67.8685,8.0,0.185007
S01866,0,29.8178,2,0,1,1,85.9992,8.0,0.186335
S01867,1,53.8587,4,1,1,1,120.2945,8.0,0.569979
S01868,1,55.2569,6,1,0,0,147.0366,8.0,0.677481
S01869,1,50.3166,2,1,1,1,121.7368,8.0,0.423217
S01870,1,64.8795,8,1,1,1,159.739,8.0,0.847927
S01871,1,58.1451,7,1,0,0,150.3601,8.0,0.743103
S01872,0,30.3192,0,1,0,1,86.4978,8.0,0.158289
S01873,0,41.714,0,1,1,0,113.046,8.0,0.329218
S01874,0,34.0162,3,0,1,1,126.7051,8.0,0.282972
S01875,0,22.609,2,0,0,1,89.1663,8.0,0.118679
S01876,0,23.4113,1,0,0,1,65.1838,8.0,0.079519
S01877,0,25.7434,1,0,0,0,93.1138,8.0,0.115954
S01878,0,28.2677,4,0,0,0,87.6905,8.0,0.237967
S01879,0,26.6555,2,0,0,0,77.0836,8.0,0.138537
S01880,0,51.1258,6,1,1,1,157.0494,8.0,0.75069
S01881,0,40.8466,4,1,0,0,112.4062,8.0,0.483615
S01882,0,40.9267,5,0,1,0,135.6624,8.0,0.493494
S01883,1,36.8075,3,0,0,0,110.4511,8.0,0.209607
S01884,0,27.734,2,0,0,0,124.8975,8.0,0.176446
S01885,1,50.304,2,1,1,0,112.6621,8.0,0.471524
S01886,0,38.2504,5,0,0,0,139.3069,8.0,0.3649
S01887,0,42.1006,5,0,1,0,192.883,8.0,0.578666
S01888,0,34.0978,2,1,0,1,93.0641,8.0,0.262771
S01889,0,40.5545,3,1,0,0,110.9555,8.0,0.40751
S01890,1,54.6795,4,1,1,1,169.2984,8.0,0.640098
S01891,1,45.8231,1,1,0,0,115.7241,8.0,0.279759
S01892,1,56.163,4,1,1,0,127.9918,8.0,0.640596
S01893,1,61.6738,5,1,1,0,186.2902,8.0,0.773423
S01894,0,40.7527,4,0,1,1,164.3003,8.0,0.400304
S01895,0,32.1299,4,0,0,1,150.3222,8.0,0.261523
S01896,1,35.1847,2,0,0,1,102.4382,8.0,0.127264
S01897,0,25.99,1,0,0,0,112.9102,8.0,0.128696
S01898,0,40.0025,4,1,0,1,114.9932,8.0,0.425548
S01899,1,47.083,1,1,1,1,110.3911,8.0,0.336785
S01900,0,22.7791,1,0,0,1,64.486,8.0,0.079213
S01901,0,35.7159,5,0,0,0,133.6593,8.0,0.357084
S01902,1,40.32,1,1,0,0,75.3716,8.0,0.233658
S01903,1,54.3137,4,1,1,1,109.7007,8.0,0.554336
S01904,1,38.2766,2,0,1,1,103.1098,8.0,0.202403
S01905,0,31.0703,3,0,0,1,125.5674,8.0,0.184433
S01906,0,37.5744,3,0,1,0,155.8085,8.0,0.376331
S01907,1,47.1911,4,0,1,0,144.4048,8.0,0.432031
S01908,1,59.973,4,1,1,0,158.5693,8.0,0.681661
S01909,1,37.5643,0,1,0,1,89.8804,8.0,0.161012
S01910,0,34.7088,4,0,0,1,107.467,8.0,0.214974
S01911,1,41.5446,3,0,0,1,170.0171,8.0,0.227954
S01912,0,55.8265,7,1,1,0,132.3168,8.0,0.818156
S01913,0,22.6358,0,0,0,0,68.8803,8.0,0.077507
S01914,0,31.7977,1,0,1,0,96.5465,8.0,0.188357
S01915,0,26.3637,2,0,0,0,86.6159,8.0,0.145504
S01916,1,45.5978,5,0,0,0,121.4033,8.0,0.340385
S01917,1,49.2712,2,1,1,1,111.2288,8.0,0.407906
S01918,1,57.9248,4,1,1,0,141.6629,8.0,0.659255
S01919,1,53.5325,2,1,1,0,169.0514,8.0,0.555843
S01920,1,53.0293,3,1,1,0,92.51,8.0,0.516259
S01921,0,33.9828,2,0,1,1,121.2212,8.0,0.220514
S01922,1,46.3004,3,1,0,1,104.2819,8.0,0.339772
S01923,0,42.0179,1,1,1,1,121.7804,8.0,0.352215
S01924,0,45.4792,6,1,0,0,93.019,8.0,0.603032
S01925,0,43.9671,5,0,1,0,147.8416,8.0,0.51176
S01926,0,25.8103,1,0,0,0,93.092,8.0,0.11594
S01927,1,46.1002,4,0,1,0,150.4568,8.0,0.440962
S01928,1,50.598,4,1,1,1,87.6449,8.0,0.521454
S01929,0,33.7425,2,0,1,0,126.8427,8.0,0.273101
S01930,0,42.9685,1,1,1,1,138.8412,8.0,0.375908
S01931,1,40.4714,4,0,0,0,150.0775,8.0,0.312269
S01932,0,45.4347,4,1,0,0,119.2372,8.0,0.493856
S01933,1,64.4357,8,1,1,1,134.2655,8.0,0.827154
S01934,0,36.2324,3,1,0,1,51.1921,8.0,0.272327
S01935,1,50.9957,4,1,0,1,138.8388,8.0,0.460839
S01936,0,24.2806,1,0,0,1,110.6093,8.0,0.101895
S01937,0,43.3213,2,1,1,0,133.5043,8.0,0.502756
S01938,0,31.6792,4,0,0,1,103.8045,8.0,0.211289
S01939,0,29.4087,2,0,0,1,105.3999,8.0,0.129251
S01940,0,42.5257,4,1,0,0,111.9944,8.0,0.482998
S01941,0,25.9459,0,0,1,0,82.6919,8.0,0.136597
S01942,0,30.298,3,0,0,1,120.4434,8.0,0.179854
S01943,0,39.2261,3,0,1,0,176.2802,8.0,0.405568
S01944,0,41.9388,4,1,0,1,107.8937,8.0,0.415169
S01945,0,27.945,2,0,0,0,91.6606,8.0,0.149308
S01946,0,30.1244,3,0,0,1,113.2097,8.0,0.17354
S01947,0,42.4188,4,0,1,0,140.5665,8.0,0.426389
S01948,1,49.2996,3,1,0,0,108.1487,8.0,0.403451
S01949,0,40.8076,1,1,1,1,133.1514,8.0,0.367934
S01950,1,39.4125,4,0,0,1,128.1559,8.0,0.236663
S01951,0,34.9826,0,1,0,1,103.9863,8.0,0.172776
S01952,0,30.3737,4,0,0,1,100.5604,8.0,0.208064
S01953,0,43.2845,2,1,1,0,116.4885,8.0,0.477248
S01954,0,41.0293,4,1,0,0,104.1783,8.0,0.471299
S01955,0,34.4256,1,1,1,1,64.2491,8.0,0.27798
S01956,0,27.7242,2,0,0,1,101.6644,8.0,0.126749
S01957,0,27.3717,2,0,0,0,121.4157,8.0,0.173431
S01958,0,32.4687,2,0,1,0,112.3775,8.0,0.256215
S01959,0,42.6019,4,1,0,0,130.2947,8.0,0.510441
S01960,1,41.9243,1,1,0,1,96.3596,8.0,0.212179
S01961,0,38.6262,1,1,1,0,69.9308,8.0,0.338404
S01962,0,44.991,5,1,0,0,105.4357,8.0,0.548005
S01963,0,39.1635,2,1,0,0,85.7044,8.0,0.30454
S01964,0,37.9417,4,0,1,1,133.9689,8.0,0.35751
S01965,0,21.9566,1,0,0,0,74.3112,8.0,0.104881
S01966,0,33.6868,2,0,1,1,122.5701,8.0,0.221908
S01967,0,35.0998,2,1,0,0,106.5302,8.0,0.331631
S01968,0,42.1552,4,1,0,1,134.9963,8.0,0.455116
S01969,1,51.9239,2,1,1,1,157.8903,8.0,0.476852
S01970,0,37.3903,3,0,1,0,113.3148,8.0,0.318622
S01971,1,43.0988,2,0,1,0,127.9116,8.0,0.274376
S01972,0,23.4396,1,0,0,1,106.8028,8.0,0.099824
S01973,1,43.5014,3,0,1,0,145.5019,8.0,0.361932
S01974,0,31.0075,1,0,1,0,104.9033,8.0,0.196143
S01975,0,29.0175,1,0,1,1,81.332,8.0,0.141607
S01976,1,58.5817,5,1,1,1,164.2072,8.0,0.699568
S01977,0,34.3239,2,0,1,1,146.5558,8.0,0.247747
S01978,0,48.5084,4,1,1,1,177.9948,8.0,0.652029
S01979,1,49.202,3,1,0,1,146.3227,8.0,0.398417
S01980,0,37.8571,2,1,0,0,132.8354,8.0,0.367493
S01981,0,35.5717,2,0,1,0,157.2544,8.0,0.31078
S01982,0,38.5036,3,1,0,1,127.5214,8.0,0.371714
S01983,0,29.9466,1,0,1,0,85.7113,8.0,0.178619
S01984,1,67.7404,7,1,1,0,189.109,8.0,0.863498
S01985,0,27.1553,2,0,0,1,117.4778,8.0,0.137628
S01986,1,47.0724,1,1,1,0,108.565,8.0,0.392072
S01987,1,57.6763,4,1,1,0,165.8317,8.0,0.691041
S01988,0,36.2052,3,0,1,1,130.4254,8.0,0.287522
S01989,0,33.9307,2,1,0,1,80.7318,8.0,0.24869
S01990,0,38.9097,4,1,0,1,65.5253,8.0,0.355065
S01991,0,26.5781,3,0,0,1,104.3539,8.0,0.166051
S01992,0,36.8987,2,0,1,1,171.1864,8.0,0.276302
S01993,0,38.6937,3,0,1,1,176.351,8.0,0.347081
S01994,0,28.0445,3,0,0,1,106.5123,8.0,0.167852
S01995,0,23.6819,1,0,0,0,92.7339,8.0,0.11572
S01996,0,36.0697,3,0,1,0,134.3825,8.0,0.346671
S01997,0,39.5445,4,0,1,0,144.5699,8.0,0.432274
S01998,0,27.6323,3,0,0,1,110.5477,8.0,0.171261
S01999,0,29.3469,2,0,1,1,101.9771,8.0,0.201308
S02000,1,63.248,7,1,1,1,180.4666,8.0,0.823871
S02001,0,40.2423,4,1,0,1,93.5324,8.0,0.394412
S02002,1,47.454,3,0,1,0,161.6587,8.0,0.384605
S02003,0,28.6946,3,0,0,0,114.7788,8.0,0.213942
S02004,0,26.9183,2,0,0,1,112.2729,8.0,0.133963
S02005,1,61.1395,6,1,1,1,101.3014,8.0,0.683047
S02006,0,42.8351,5,1,0,1,104.6333,8.0,0.484455
S02007,1,52.453,4,1,0,0,114.4674,8.0,0.486704
S02008,1,60.4416,5,1,1,0,151.8805,8.0,0.735222
S02009,0,33.7795,2,0,1,1,149.2244,8.0,0.250743
S02010,0,39.0909,3,1,0,1,109.6207,8.0,0.346995
S02011,1,56.7201,4,1,1,1,178.2622,8.0,0.652393
S02012,1,55.5845,4,1,1,1,129.6247,8.0,0.583643
S02013,0,33.393,3,0,0,1,136.8279,8.0,0.194813
S02014,0,36.6426,3,0,1,0,101.3116,8.0,0.303195
S02015,0,43.6302,5,1,0,1,161.6185,8.0,0.569475
S02016,1,58.8834,5,1,1,1,132.4229,8.0,0.658032
S02017,0,23.1367,1,0,0,1,120.331,8.0,0.107358
S02018,0,40.7457,4,1,0,1,106.3694,8.0,0.41295
S02019,1,58.4481,5,1,1,1,173.1349,8.0,0.710705
S02020,0,32.0827,3,0,1,1,119.9891,8.0,0.274867
S02021,1,50.7689,5,0,1,0,123.8549,8.0,0.475801
S02022,0,26.2553,2,0,0,0,91.5262,8.0,0.149206
S02023,0,44.1601,2,1,1,0,104.4309,8.0,0.459237
S02024,0,26.1576,1,0,0,1,106.4797,8.0,0.09965
S02025,0,46.9806,3,1,1,0,151.8835,8.0,0.603795
S02026,1,57.1995,3,1,1,1,154.1557,8.0,0.546102
S02027,0,28.6837,1,0,1,1,115.868,8.0,0.168711
S02028,0,36.1623,1,1,0,0,106.0902,8.0,0.268262
S02029,0,24.7108,3,0,0,1,83.1638,8.0,0.149184
S02030,0,27.5879,1,0,0,0,105.7076,8.0,0.123927
S02031,0,53.0798,5,1,1,1,144.4112,8.0,0.67403
S02032,1,48.1346,3,1,0,1,108.0781,8.0,0.3449
S02033,0,34.1608,1,0,1,1,148.6221,8.0,0.198091
S02034,1,42.1052,3,0,1,1,102.9743,8.0,0.254994
S02035,0,20.7382,0,0,0,0,58.4865,8.0,0.073163
S02036,1,36.6408,2,0,0,1,131.4679,8.0,0.147897
S02037,1,55.366,7,0,1,1,213.3259,8.0,0.687822
S02038,1,53.0081,2,1,1,0,125.1908,8.0,0.490287
S02039,0,33.0862,2,0,1,1,126.5741,8.0,0.226084
S02040,0,51.7447,4,1,1,0,165.515,8.0,0.690635
S02041,0,36.6285,2,1,0,1,141.1913,8.0,0.322381
S02042,0,27.2536,1,0,1,1,144.8127,8.0,0.194485
S02043,1,53.5557,6,0,1,1,187.497,8.0,0.582971
S02044,1,46.1422,1,1,1,1,132.2864,8.0,0.366728
S02045,0,41.8332,5,0,1,0,123.8899,8.0,0.475854
S02046,0,30.4232,4,0,0,1,130.5618,8.0,0.23928
S02047,0,35.3604,2,0,1,0,137.6607,8.0,0.286175
S02048,0,27.1518,1,0,0,1,101.5279,8.0,0.097016
S02049,1,40.8367,2,1,0,0,64.2456,8.0,0.277975
S02050,1,43.2785,4,0,1,0,101.7328,8.0,0.370609
S02051,0,36.5968,5,0,1,1,99.3562,8.0,0.378984
S02052,1,47.7225,2,1,0,0,142.8798,8.0,0.38161
S02053,1,39.753,2,0,1,1,108.223,8.0,0.207401
S02054,1,51.2684,5,1,0,1,110.9,8.0,0.49385
S02055,1,46.2693,4,0,1,1,136.7422,8.0,0.361341
S02056,0,31.7135,3,0,1,1,86.0412,8.0,0.236177
S02057,1,52.4733,4,1,0,0,162.6924,8.0,0.558766
S02058,0,26.6601,2,0,0,1,82.9219,8.0,0.114816
S02059,1,49.284,8,0,0,1,155.9163,8.0,0.548719
S02060,0,24.0129,2,0,0,0,82.8045,8.0,0.142684
S02061,0,40.9097,4,0,1,0,160.2723,8.0,0.455526
S02062,1,53.849,3,1,1,1,109.2748,8.0,0.478925
S02063,0,28.3905,3,0,0,0,85.4039,8.0,0.185794
S02064,0,26.3023,1,0,0,1,146.1377,8.0,0.123124
S02065,0,42.0991,4,1,0,1,122.6624,8.0,0.436833
S02066,0,24.8803,1,0,0,1,87.7282,8.0,0.09
S02067,0,31.3926,1,0,1,1,107.8855,8.0,0.1621
S02068,1,39.3578,3,0,0,0,100.674,8.0,0.200054
S02069,0,32.8239,2,1,0,1,90.216,8.0,0.259474
S02070,0,35.3615,3,0,1,0,114.189,8.0,0.319762
S02071,0,55.6942,6,1,1,0,163.1259,8.0,0.800393
S02072,1,48.6158,4,1,0,1,123.8909,8.0,0.438647
S02073,0,29.7438,1,1,0,1,73.1564,8.0,0.189838
S02074,0,33.0908,2,0,1,1,115.2507,8.0,0.214418
S02075,0,28.6428,1,0,1,1,95.8365,8.0,0.152519
S02076,0,21.2855,0,0,0,1,62.7727,8.0,0.059336
S02077,1,51.8955,3,1,1,1,127.9287,8.0,0.506893
S02078,0,38.4092,7,0,0,1,118.4164,8.0,0.418362
S02079,1,45.9261,4,0,1,0,100.7695,8.0,0.369262
S02080,1,63.9285,7,1,1,1,175.4357,8.0,0.819448
S02081,0,36.1641,2,0,1,0,171.0944,8.0,0.328841
S02082,0,46.8341,3,1,1,1,134.2889,8.0,0.516427
S02083,0,37.6291,4,0,1,1,147.3453,8.0,0.376149
S02084,1,56.8489,5,1,1,1,145.7464,8.0,0.675787
S02085,0,18.3915,1,0,0,1,49.5687,8.0,0.072926
S02086,0,43.0464,5,0,1,0,185.5386,8.0,0.567886
S02087,0,36.3828,4,0,1,1,159.7144,8.0,0.393717
S02088,0,37.0132,1,1,0,1,139.8929,8.0,0.259102
S02089,1,46.6742,2,1,0,0,104.5293,8.0,0.328975
S02090,0,48.7466,4,1,1,0,92.9812,8.0,0.590948
S02091,1,56.0236,3,1,1,0,184.944,8.0,0.650142
S02092,1,52.05,4,1,0,0,128.4814,8.0,0.507721
S02093,1,54.8933,5,1,1,1,138.3637,8.0,0.666007
S02094,1,49.7456,2,1,1,1,117.6865,8.0,0.417297
S02095,0,27.1135,3,0,0,1,83.0784,8.0,0.149119
S02096,1,36.6705,2,0,0,0,128.087,8.0,0.179244
S02097,1,50.8582,2,1,1,0,134.4238,8.0,0.504136
S02098,0,32.7921,2,0,1,0,102.7299,8.0,0.24534
S02099,0,51.1661,5,1,1,0,119.0563,8.0,0.695156
S02100,0,31.3366,1,0,1,1,153.7331,8.0,0.203008
S02101,1,66.5228,8,1,1,1,202.1549,8.0,0.877925
S02102,1,35.2046,2,0,0,1,94.138,8.0,0.121834
S02103,1,41.4176,2,0,1,0,114.8481,8.0,0.25905
S02104,1,56.2618,4,1,1,0,126.3971,8.0,0.63839
S02105,1,45.4485,6,0,0,0,147.5416,8.0,0.44899
S02106,0,42.387,5,0,1,1,151.0855,8.0,0.454257
S02107,0,42.4718,6,0,1,1,143.023,8.0,0.517028
S02108,1,47.6136,1,1,1,0,112.4277,8.0,0.39761
S02109,0,47.2669,4,1,1,1,158.4539,8.0,0.624976
S02110,0,35.0513,5,0,0,1,127.3895,8.0,0.294077
S02111,1,54.9953,5,1,0,0,118.769,8.0,0.567734
S02112,0,44.4347,5,0,1,0,189.6385,8.0,0.573912
S02113,0,42.1672,4,0,1,0,166.1325,8.0,0.46426
S02114,0,34.8855,2,1,0,1,97.0584,8.0,0.26744
S02115,0,30.3172,2,0,1,1,91.0099,8.0,0.190936
S02116,1,46.9034,3,1,0,1,98.636,8.0,0.332215
S02117,1,39.529,4,0,0,1,153.8834,8.0,0.265671
S02118,1,54.8138,6,1,0,0,129.3443,8.0,0.653864
S02119,0,32.2468,3,0,1,1,124.2534,8.0,0.279996
S02120,0,29.7237,3,0,0,1,132.0572,8.0,0.190362
S02121,1,56.36,4,1,1,1,127.9898,8.0,0.581258
S02122,1,47.9175,1,1,1,1,129.0846,8.0,0.362278
S02123,0,34.196,5,0,0,1,145.936,8.0,0.317695
S02124,0,37.3176,3,1,0,1,136.5282,8.0,0.38442
S02125,1,36.7274,2,0,0,0,135.3178,8.0,0.185716
S02126,0,37.7052,5,0,1,1,93.0101,8.0,0.370065
S02127,0,29.2913,3,0,0,1,107.5734,8.0,0.168743
S02128,1,33.3613,1,0,0,0,100.7513,8.0,0.120735
S02129,0,26.5599,1,0,0,0,115.2801,8.0,0.130299
S02130,0,37.4744,2,0,1,0,134.0332,8.0,0.281749
S02131,0,27.2158,3,0,0,0,56.1497,8.0,0.16069
S02132,1,31.9947,3,0,0,1,85.7583,8.0,0.15117
S02133,0,32.3783,2,0,1,1,139.5983,8.0,0.240049
S02134,0,38.7493,3,1,0,0,98.7352,8.0,0.389934
S02135,1,48.991,4,1,0,1,136.007,8.0,0.45662
S02136,1,73.4147,9,1,1,0,177.9911,8.0,0.91513
S02137,0,35.1014,2,1,0,0,103.0946,8.0,0.327078
S02138,0,32.2439,2,0,1,1,108.5303,8.0,0.207705
S02139,1,60.9253,5,1,1,1,172.5205,8.0,0.709946
S02140,0,34.4168,2,0,1,1,142.2426,8.0,0.242955
S02141,0,35.283,2,1,0,0,69.8531,8.0,0.284778
S02142,1,51.1516,2,1,1,1,122.1676,8.0,0.423848
S02143,0,28.6886,3,0,0,1,141.9767,8.0,0.199705
S02144,1,56.0216,4,1,1,1,135.7685,8.0,0.592573
S02145,1,57.4495,3,1,1,0,161.5322,8.0,0.617557
S02146,0,31.5347,4,0,0,1,74.1885,8.0,0.183192
S02147,0,44.0791,5,0,1,0,178.0986,8.0,0.5569
S02148,1,41.9546,3,0,1,0,117.4341,8.0,0.324012
S02149,0,43.2332,6,0,1,1,182.6364,8.0,0.575864
S02150,0,32.3944,3,0,1,1,113.6516,8.0,0.267354
S02151,0,43.1047,2,1,1,0,112.707,8.0,0.471591
S02152,1,26.6365,0,0,0,0,69.6134,8.0,0.077822
S02153,0,34.105,2,0,1,0,121.8224,8.0,0.267163
S02154,0,30.2576,0,0,1,1,129.7797,8.0,0.140478
S02155,1,34.2394,1,0,0,0,108.1889,8.0,0.125553
S02156,1,46.9699,1,1,1,1,110.2354,8.0,0.336577
S02157,0,47.4566,2,1,1,0,176.4768,8.0,0.566813
S02158,1,45.9176,1,1,1,0,125.9474,8.0,0.417191
S02159,0,33.7452,2,1,0,1,116.0785,8.0,0.290382
S02160,0,26.9193,3,0,0,1,153.233,8.0,0.210718
S02161,0,58.3633,8,1,1,1,164.2122,8.0,0.851356
S02162,0,35.3378,3,0,1,1,151.6323,8.0,0.314275
S02163,1,61.5242,4,1,1,0,166.6231,8.0,0.692054
S02164,0,38.5936,3,1,0,0,132.9454,8.0,0.439713
S02165,0,31.2434,1,0,1,0,110.4394,8.0,0.201433
S02166,0,41.2041,2,1,1,0,116.8052,8.0,0.477723
S02167,0,37.5071,2,1,0,1,102.1339,8.0,0.273448
S02168,0,37.968,2,1,0,1,68.6115,8.0,0.235352
S02169,1,58.0036,7,1,0,1,153.5201,8.0,0.696592
S02170,1,49.9414,4,1,0,0,120.942,8.0,0.496413
S02171,1,41.0199,2,0,1,1,161.8356,8.0,0.265225
S02172,1,31.3235,0,0,1,1,63.605,8.0,0.099001
S02173,0,45.2836,6,1,0,0,132.0151,8.0,0.657481
S02174,0,35.1008,1,1,0,0,97.8179,8.0,0.258632
S02175,0,33.1109,3,0,1,1,137.8986,8.0,0.296795
S02176,0,47.7688,4,1,1,0,135.1677,8.0,0.650447
S02177,0,30.5724,1,0,1,1,149.5744,8.0,0.199
S02178,0,37.8742,0,1,1,1,95.6537,8.0,0.25615
S02179,0,34.3312,3,0,1,0,122.2841,8.0,0.330418
S02180,0,38.9215,4,0,1,1,142.2243,8.0,0.368966
S02181,1,60.1792,9,1,0,1,188.3076,8.0,0.837514
S02182,0,34.5449,1,0,1,0,135.5958,8.0,0.226808
S02183,0,37.2007,3,1,0,0,103.961,8.0,0.397418
S02184,1,54.7447,4,1,1,1,145.8769,8.0,0.607129
S02185,1,55.7555,3,1,1,1,157.4976,8.0,0.551068
S02186,1,54.5446,5,1,0,0,86.24,8.0,0.51935
S02187,0,35.5645,3,0,1,0,125.2075,8.0,0.33431
S02188,0,29.5561,3,0,0,0,78.5921,8.0,0.17969
S02189,0,23.8005,1,0,0,0,77.4855,8.0,0.106682
S02190,0,31.6871,2,1,0,1,85.1427,8.0,0.253668
S02191,0,27.9876,1,0,0,0,121.7545,8.0,0.134764
S02192,1,58.6154,4,1,1,0,130.4266,8.0,0.643952
S02193,1,35.632,1,0,1,1,98.0995,8.0,0.154282
S02194,0,24.9533,2,0,0,1,122.6487,8.0,0.141352
S02195,0,22.3204,1,0,0,1,43.5302,8.0,0.070514
S02196,0,30.4401,3,0,0,1,120.8426,8.0,0.180207
S02197,0,30.5156,3,0,1,1,126.0744,8.0,0.282204
S02198,0,29.5766,1,0,1,1,146.7994,8.0,0.19636
S02199,0,35.9832,3,1,0,1,108.5089,8.0,0.345485
S02200,0,48.0952,3,1,1,1,144.7222,8.0,0.532039
S02201,1,46.8864,4,1,0,1,97.1845,8.0,0.399657
S02202,0,48.3141,1,1,1,0,164.2995,8.0,0.473973
S02203,1,59.3263,5,1,1,0,151.2761,8.0,0.734516
S02204,0,38.8642,3,0,1,0,146.2965,8.0,0.363034
S02205,0,40.1713,3,1,0,0,119.5305,8.0,0.419989
S02206,0,32.2077,0,1,0,1,87.9114,8.0,0.159422
S02207,0,43.856,1,1,1,0,144.0535,8.0,0.443819
S02208,1,38.0938,1,0,1,0,92.166,8.0,0.184372
S02209,1,44.0669,1,1,1,0,87.8043,8.0,0.362813
S02210,1,50.9024,2,1,1,1,146.6327,8.0,0.460034
S02211,0,36.7394,0,1,1,1,122.6357,8.0,0.288191
S02212,0,32.5243,2,0,1,0,115.1047,8.0,0.259346
S02213,0,37.5467,5,0,0,0,140.72,8.0,0.366867
S02214,0,24.3034,2,0,0,1,72.4656,8.0,0.108592
S02215,0,23.4464,1,0,0,1,114.8751,8.0,0.104261
S02216,0,24.5686,2,0,0,1,121.6888,8.0,0.140654
S02217,0,31.5247,2,0,1,1,133.0559,8.0,0.232961
S02218,0,32.3528,4,0,0,1,132.8286,8.0,0.241765
S02219,0,39.8261,3,1,0,1,106.2257,8.0,0.342394
S02220,1,61.6973,7,1,1,1,133.269,8.0,0.77896
S02221,1,53.0366,8,0,1,1,141.7557,8.0,0.65938
S02222,0,25.0834,1,0,0,0,85.5099,8.0,0.111358
S02223,1,49.8938,4,1,0,0,95.1989,8.0,0.457898
S02224,0,31.6041,3,0,0,0,156.2729,8.0,0.258772
S02225,1,34.5945,0,1,0,1,70.0141,8.0,0.145553
S02226,0,40.6448,4,0,1,0,128.8113,8.0,0.409234
S02227,0,25.1602,1,0,0,1,92.2003,8.0,0.092222
S02228,0,46.6283,3,1,1,0,149.159,8.0,0.599877
S02229,1,53.3506,5,1,0,1,125.9201,8.0,0.516374
S02230,0,27.412,3,0,0,1,104.6647,8.0,0.166309
S02231,0,25.9344,2,0,0,1,93.523,8.0,0.12144
S02232,0,31.379,3,0,0,0,141.1784,8.0,0.241783
S02233,0,46.5203,2,1,1,0,121.5526,8.0,0.484834
S02234,1,50.6928,1,1,1,0,109.1908,8.0,0.392968
S02235,1,49.3478,5,0,1,0,143.0715,8.0,0.504607
S02236,0,32.7012,2,0,1,0,110.5613,8.0,0.254144
S02237,0,24.4224,0,0,1,1,93.1184,8.0,0.115957
S02238,0,53.5617,5,1,1,0,139.0296,8.0,0.719943
S02239,0,39.4202,4,0,1,1,140.4274,8.0,0.36646
S02240,0,44.0692,3,1,1,1,146.7109,8.0,0.535009
S02241,1,59.6661,4,1,1,0,154.3764,8.0,0.676177
S02242,0,20.1517,0,0,0,1,83.3877,8.0,0.066628
S02243,0,31.7069,2,0,0,0,114.5142,8.0,0.167575
S02244,0,32.7372,2,0,1,1,174.3487,8.0,0.280112
S02245,0,44.7034,3,1,1,0,105.5127,8.0,0.535708
S02246,0,26.0992,1,0,0,1,89.1826,8.0,0.090718
S02247,1,49.1282,3,1,0,1,137.2918,8.0,0.385504
S02248,0,27.8961,2,0,0,0,106.0316,8.0,0.160595
S02249,0,39.3431,4,1,0,1,98.4237,8.0,0.401443
S02250,0,38.0301,3,1,0,0,81.1467,8.0,0.365141
S02251,1,52.9517,4,1,0,0,136.0266,8.0,0.519031
S02252,0,34.6553,2,1,0,0,80.5786,8.0,0.298065
S02253,0,39.5876,3,1,0,1,125.7135,8.0,0.369184
S02254,0,27.8029,2,0,0,1,121.4396,8.0,0.140474
S02255,1,63.505,7,1,1,0,154.3388,8.0,0.836994
S02256,1,56.1641,3,1,1,1,172.4426,8.0,0.573136
S02257,0,41.675,4,1,0,0,114.1859,8.0,0.486282
S02258,1,57.2779,3,1,1,1,165.0542,8.0,0.562256
S02259,1,44.3904,3,0,1,1,181.4822,8.0,0.354091
S02260,0,34.0795,1,1,0,1,96.0288,8.0,0.211847
S02261,0,46.1397,4,1,0,0,143.7749,8.0,0.530624
S02262,1,61.8034,6,1,1,0,173.6619,8.0,0.810302
S02263,0,29.5218,1,1,0,1,86.2604,8.0,0.202226
S02264,1,52.7884,5,0,1,0,176.5826,8.0,0.554655
S02265,0,27.7926,1,0,0,0,107.3199,8.0,0.124981
S02266,0,26.0127,2,0,0,0,58.7353,8.0,0.125913
S02267,0,28.2977,1,0,1,1,116.7906,8.0,0.169489
S02268,1,41.2013,1,0,1,1,117.0984,8.0,0.169749
S02269,0,30.4349,2,0,0,0,135.9382,8.0,0.186279
S02270,1,47.411,5,0,1,1,149.8112,8.0,0.452362
S02271,0,35.2548,2,0,1,1,114.1457,8.0,0.213304
S02272,0,43.7992,4,1,0,0,135.4604,8.0,0.518183
S02273,1,35.9775,2,0,0,0,113.5231,8.0,0.166747
S02274,1,52.336,7,0,1,1,120.2891,8.0,0.557676
S02275,0,34.9105,2,0,1,0,102.156,8.0,0.244703
S02276,1,49.6241,6,0,1,1,152.811,8.0,0.531674
